"","bin","chr","start","end","Id","mean"
"22447",3276,"Sabin2ref",3251,3301,"131809",6101.46
"22448",3326,"Sabin2ref",3301,3351,"131809",7468.34
"22449",3376,"Sabin2ref",3351,3401,"131809",8585.36
"22450",3426,"Sabin2ref",3401,3451,"131809",9605.08
"22451",3476,"Sabin2ref",3451,3501,"131809",10278.58
"22452",3526,"Sabin2ref",3501,3551,"131809",10067.26
"22453",3576,"Sabin2ref",3551,3601,"131809",10428.6
"22454",3626,"Sabin2ref",3601,3651,"131809",10700.44
"22455",3676,"Sabin2ref",3651,3701,"131809",10455
"22456",3726,"Sabin2ref",3701,3751,"131809",10232.8
"22457",3776,"Sabin2ref",3751,3801,"131809",10183.38
"22458",3826,"Sabin2ref",3801,3851,"131809",10511.52
"22459",3876,"Sabin2ref",3851,3901,"131809",10634.96
"22460",3926,"Sabin2ref",3901,3951,"131809",10662.4
"22461",3976,"Sabin2ref",3951,4001,"131809",10106.36
"22462",4026,"Sabin2ref",4001,4051,"131809",9123.8
"22463",4076,"Sabin2ref",4051,4101,"131809",8164.02
"22464",4126,"Sabin2ref",4101,4151,"131809",7438.48
"22465",4176,"Sabin2ref",4151,4201,"131809",7471.7
"22466",4226,"Sabin2ref",4201,4251,"131809",7624.02
"22467",4276,"Sabin2ref",4251,4301,"131809",7736.58
"22468",4326,"Sabin2ref",4301,4351,"131809",7227.9
"22469",4376,"Sabin2ref",4351,4401,"131809",7252.46
"22470",4426,"Sabin2ref",4401,4451,"131809",7055.32
"22471",4476,"Sabin2ref",4451,4501,"131809",6944.16
"22472",4526,"Sabin2ref",4501,4551,"131809",6975.1
"22473",4576,"Sabin2ref",4551,4601,"131809",7255.76
"22474",4626,"Sabin2ref",4601,4651,"131809",7439.06
"22475",4676,"Sabin2ref",4651,4701,"131809",7371.94
"22476",4726,"Sabin2ref",4701,4751,"131809",7235.78
"22477",4776,"Sabin2ref",4751,4801,"131809",7124.94
"22478",4826,"Sabin2ref",4801,4851,"131809",7196.08
"22479",4876,"Sabin2ref",4851,4901,"131809",7227.76
"22480",4926,"Sabin2ref",4901,4951,"131809",7477.82
"22481",4976,"Sabin2ref",4951,5001,"131809",7759.1
"22482",5026,"Sabin2ref",5001,5051,"131809",9129.76
"22483",5076,"Sabin2ref",5051,5101,"131809",9848.04
"22484",5126,"Sabin2ref",5101,5151,"131809",10983.38
"22485",5176,"Sabin2ref",5151,5201,"131809",11994.84
"22486",5226,"Sabin2ref",5201,5251,"131809",12934.24
"22487",5276,"Sabin2ref",5251,5301,"131809",12728.8
"22488",5326,"Sabin2ref",5301,5351,"131809",12832.96
"22489",5376,"Sabin2ref",5351,5401,"131809",12750.6
"22490",5426,"Sabin2ref",5401,5451,"131809",12566.6
"22491",5476,"Sabin2ref",5451,5501,"131809",12804.14
"22492",5526,"Sabin2ref",5501,5551,"131809",13053.8
"22493",5576,"Sabin2ref",5551,5601,"131809",13141.86
"22494",5626,"Sabin2ref",5601,5651,"131809",12760.16
"22495",5676,"Sabin2ref",5651,5701,"131809",11906.48
"22496",5726,"Sabin2ref",5701,5751,"131809",10557.72
"22497",5776,"Sabin2ref",5751,5801,"131809",9129.5
"22498",5826,"Sabin2ref",5801,5851,"131809",7208.88
"22499",5876,"Sabin2ref",5851,5901,"131809",6520.68
"22500",5926,"Sabin2ref",5901,5951,"131809",6549.88
"22501",5976,"Sabin2ref",5951,6001,"131809",6857.76
"22502",6026,"Sabin2ref",6001,6051,"131809",7144.5
"22503",6076,"Sabin2ref",6051,6101,"131809",7389.66
"22504",6126,"Sabin2ref",6101,6151,"131809",7393.68
"22505",6176,"Sabin2ref",6151,6201,"131809",7251.92
"22506",6226,"Sabin2ref",6201,6251,"131809",7071
"22507",6276,"Sabin2ref",6251,6301,"131809",6993.76
"22508",6326,"Sabin2ref",6301,6351,"131809",7111
"22509",6376,"Sabin2ref",6351,6401,"131809",7238.76
"22510",6426,"Sabin2ref",6401,6451,"131809",7385.8
"22511",6476,"Sabin2ref",6451,6501,"131809",7700.38
"22512",6526,"Sabin2ref",6501,6551,"131809",7510.66
"22513",6576,"Sabin2ref",6551,6601,"131809",7359.46
"22514",6626,"Sabin2ref",6601,6651,"131809",6990.74
"22515",6676,"Sabin2ref",6651,6701,"131809",6842.08
"22516",6726,"Sabin2ref",6701,6751,"131809",6813.14
"22517",6776,"Sabin2ref",6751,6801,"131809",7015.36
"22518",6826,"Sabin2ref",6801,6851,"131809",7368.12
"22519",6876,"Sabin2ref",6851,6901,"131809",7534.88
"22520",6926,"Sabin2ref",6901,6951,"131809",7653.12
"22521",6976,"Sabin2ref",6951,7001,"131809",7273.52
"22522",7026,"Sabin2ref",7001,7051,"131809",7276.82
"22523",7076,"Sabin2ref",7051,7101,"131809",6948.64
"22524",7126,"Sabin2ref",7101,7151,"131809",6971.2
"22525",7176,"Sabin2ref",7151,7201,"131809",6167.08
"22526",7226,"Sabin2ref",7201,7251,"131809",4849.62
"22527",7276,"Sabin2ref",7251,7301,"131809",3498.82
"22528",7326,"Sabin2ref",7301,7351,"131809",2240.84
"22529",7376,"Sabin2ref",7351,7401,"131809",714.08
"22530",1526,"Sabin2ref",1501,1551,"131810",513.12
"22531",1576,"Sabin2ref",1551,1601,"131810",816.24
"22532",1626,"Sabin2ref",1601,1651,"131810",1104.08
"22533",1676,"Sabin2ref",1651,1701,"131810",1378.72
"22534",1726,"Sabin2ref",1701,1751,"131810",1582.82
"22535",1776,"Sabin2ref",1751,1801,"131810",1601.6
"22536",1826,"Sabin2ref",1801,1851,"131810",1609.26
"22537",1876,"Sabin2ref",1851,1901,"131810",1623.06
"22538",1926,"Sabin2ref",1901,1951,"131810",1516.74
"22539",1976,"Sabin2ref",1951,2001,"131810",1435.12
"22540",2026,"Sabin2ref",2001,2051,"131810",1493.1
"22541",2076,"Sabin2ref",2051,2101,"131810",1576.5
"22542",2126,"Sabin2ref",2101,2151,"131810",1556.24
"22543",2176,"Sabin2ref",2151,2201,"131810",1532.16
"22544",2226,"Sabin2ref",2201,2251,"131810",1487.02
"22545",2276,"Sabin2ref",2251,2301,"131810",1437.36
"22546",2326,"Sabin2ref",2301,2351,"131810",1299.26
"22547",2376,"Sabin2ref",2351,2401,"131810",1297.32
"22548",2426,"Sabin2ref",2401,2451,"131810",1307.9
"22549",2476,"Sabin2ref",2451,2501,"131810",1329.42
"22550",2526,"Sabin2ref",2501,2551,"131810",1202.78
"22551",2576,"Sabin2ref",2551,2601,"131810",1165.56
"22552",2626,"Sabin2ref",2601,2651,"131810",1121.12
"22553",2676,"Sabin2ref",2651,2701,"131810",1132.14
"22554",2726,"Sabin2ref",2701,2751,"131810",1177.44
"22555",2776,"Sabin2ref",2751,2801,"131810",1326.86
"22556",2826,"Sabin2ref",2801,2851,"131810",1373
"22557",2876,"Sabin2ref",2851,2901,"131810",1280.1
"22558",2926,"Sabin2ref",2901,2951,"131810",1241.24
"22559",2976,"Sabin2ref",2951,3001,"131810",1174.52
"22560",3026,"Sabin2ref",3001,3051,"131810",1108.82
"22561",3076,"Sabin2ref",3051,3101,"131810",1169.78
"22562",3126,"Sabin2ref",3101,3151,"131810",1227.76
"22563",3176,"Sabin2ref",3151,3201,"131810",1260.8
"22564",3226,"Sabin2ref",3201,3251,"131810",1490.4
"22565",3276,"Sabin2ref",3251,3301,"131810",2804.2
"22566",3326,"Sabin2ref",3301,3351,"131810",4044.28
"22567",3376,"Sabin2ref",3351,3401,"131810",5017.82
"22568",3426,"Sabin2ref",3401,3451,"131810",5896.32
"22569",3476,"Sabin2ref",3451,3501,"131810",6394.34
"22570",3526,"Sabin2ref",3501,3551,"131810",6204.18
"22571",3576,"Sabin2ref",3551,3601,"131810",6391.72
"22572",3626,"Sabin2ref",3601,3651,"131810",6485.8
"22573",3676,"Sabin2ref",3651,3701,"131810",6327.14
"22574",3726,"Sabin2ref",3701,3751,"131810",6166.66
"22575",3776,"Sabin2ref",3751,3801,"131810",6097.82
"22576",3826,"Sabin2ref",3801,3851,"131810",6227.12
"22577",3876,"Sabin2ref",3851,3901,"131810",6266.34
"22578",3926,"Sabin2ref",3901,3951,"131810",6255.04
"22579",3976,"Sabin2ref",3951,4001,"131810",6048.02
"22580",4026,"Sabin2ref",4001,4051,"131810",5745.94
"22581",4076,"Sabin2ref",4051,4101,"131810",5348.66
"22582",4126,"Sabin2ref",4101,4151,"131810",5247.58
"22583",4176,"Sabin2ref",4151,4201,"131810",5601.04
"22584",4226,"Sabin2ref",4201,4251,"131810",5729.5
"22585",4276,"Sabin2ref",4251,4301,"131810",5742.3
"22586",4326,"Sabin2ref",4301,4351,"131810",5379.58
"22587",4376,"Sabin2ref",4351,4401,"131810",5439.32
"22588",4426,"Sabin2ref",4401,4451,"131810",5305.3
"22589",4476,"Sabin2ref",4451,4501,"131810",5292.14
"22590",4526,"Sabin2ref",4501,4551,"131810",5344.92
"22591",4576,"Sabin2ref",4551,4601,"131810",5584.8
"22592",4626,"Sabin2ref",4601,4651,"131810",5712.34
"22593",4676,"Sabin2ref",4651,4701,"131810",5688.3
"22594",4726,"Sabin2ref",4701,4751,"131810",5605.06
"22595",4776,"Sabin2ref",4751,4801,"131810",5437.78
"22596",4826,"Sabin2ref",4801,4851,"131810",5548.48
"22597",4876,"Sabin2ref",4851,4901,"131810",5509.66
"22598",4926,"Sabin2ref",4901,4951,"131810",5744.2
"22599",4976,"Sabin2ref",4951,5001,"131810",5874.8
"22600",5026,"Sabin2ref",5001,5051,"131810",6667.48
"22601",5076,"Sabin2ref",5051,5101,"131810",6971.82
"22602",5126,"Sabin2ref",5101,5151,"131810",7647.28
"22603",5176,"Sabin2ref",5151,5201,"131810",8157.58
"22604",5226,"Sabin2ref",5201,5251,"131810",8676.68
"22605",5276,"Sabin2ref",5251,5301,"131810",8540
"22606",5326,"Sabin2ref",5301,5351,"131810",8587.34
"22607",5376,"Sabin2ref",5351,5401,"131810",8516.02
"22608",5426,"Sabin2ref",5401,5451,"131810",8462
"22609",5476,"Sabin2ref",5451,5501,"131810",8644.34
"22610",5526,"Sabin2ref",5501,5551,"131810",8795.34
"22611",5576,"Sabin2ref",5551,5601,"131810",8772.46
"22612",5626,"Sabin2ref",5601,5651,"131810",8410.54
"22613",5676,"Sabin2ref",5651,5701,"131810",7634.24
"22614",5726,"Sabin2ref",5701,5751,"131810",6578.82
"22615",5776,"Sabin2ref",5751,5801,"131810",5489.58
"22616",5826,"Sabin2ref",5801,5851,"131810",4180.34
"22617",5876,"Sabin2ref",5851,5901,"131810",3585.32
"22618",5926,"Sabin2ref",5901,5951,"131810",3669.54
"22619",5976,"Sabin2ref",5951,6001,"131810",3928.82
"22620",6026,"Sabin2ref",6001,6051,"131810",4031.04
"22621",6076,"Sabin2ref",6051,6101,"131810",4123.54
"22622",6126,"Sabin2ref",6101,6151,"131810",4102.44
"22623",6176,"Sabin2ref",6151,6201,"131810",3964.24
"22624",6226,"Sabin2ref",6201,6251,"131810",3903.32
"22625",6276,"Sabin2ref",6251,6301,"131810",3900.02
"22626",6326,"Sabin2ref",6301,6351,"131810",3994.1
"22627",6376,"Sabin2ref",6351,6401,"131810",4051.38
"22628",6426,"Sabin2ref",6401,6451,"131810",4148.54
"22629",6476,"Sabin2ref",6451,6501,"131810",4269.74
"22630",6526,"Sabin2ref",6501,6551,"131810",4179.04
"22631",6576,"Sabin2ref",6551,6601,"131810",4022.8
"22632",6626,"Sabin2ref",6601,6651,"131810",3789
"22633",6676,"Sabin2ref",6651,6701,"131810",3704.86
"22634",6726,"Sabin2ref",6701,6751,"131810",3743.02
"22635",6776,"Sabin2ref",6751,6801,"131810",3920.02
"22636",6826,"Sabin2ref",6801,6851,"131810",4064.52
"22637",6876,"Sabin2ref",6851,6901,"131810",4108.02
"22638",6926,"Sabin2ref",6901,6951,"131810",4132.86
"22639",6976,"Sabin2ref",6951,7001,"131810",3837.08
"22640",7026,"Sabin2ref",7001,7051,"131810",3872.94
"22641",7076,"Sabin2ref",7051,7101,"131810",3782.96
"22642",7126,"Sabin2ref",7101,7151,"131810",3953.08
"22643",7176,"Sabin2ref",7151,7201,"131810",3558.82
"22644",7226,"Sabin2ref",7201,7251,"131810",2844.78
"22645",7276,"Sabin2ref",7251,7301,"131810",2049.32
"22646",7326,"Sabin2ref",7301,7351,"131810",1331.22
"22647",7376,"Sabin2ref",7351,7401,"131810",419.24
"22648",626,"Sabin2ref",601,651,"131812",203.52
"22649",776,"Sabin2ref",751,801,"131812",209.72
"22650",1326,"Sabin2ref",1301,1351,"131812",200.36
"22651",1376,"Sabin2ref",1351,1401,"131812",222.14
"22652",1426,"Sabin2ref",1401,1451,"131812",208.54
"22653",1476,"Sabin2ref",1451,1501,"131812",389.58
"22654",1526,"Sabin2ref",1501,1551,"131812",1116.88
"22655",1576,"Sabin2ref",1551,1601,"131812",1746.26
"22656",1626,"Sabin2ref",1601,1651,"131812",2387.16
"22657",1676,"Sabin2ref",1651,1701,"131812",3060.5
"22658",1726,"Sabin2ref",1701,1751,"131812",3470.1
"22659",1776,"Sabin2ref",1751,1801,"131812",3557.5
"22660",1826,"Sabin2ref",1801,1851,"131812",3603.48
"22661",1876,"Sabin2ref",1851,1901,"131812",3600.34
"22662",1926,"Sabin2ref",1901,1951,"131812",3356.76
"22663",1976,"Sabin2ref",1951,2001,"131812",3270.84
"22664",2026,"Sabin2ref",2001,2051,"131812",3450.48
"22665",2076,"Sabin2ref",2051,2101,"131812",3613.62
"22666",2126,"Sabin2ref",2101,2151,"131812",3614.56
"22667",2176,"Sabin2ref",2151,2201,"131812",3569.38
"22668",2226,"Sabin2ref",2201,2251,"131812",3482.14
"22669",2276,"Sabin2ref",2251,2301,"131812",3321.78
"22670",2326,"Sabin2ref",2301,2351,"131812",3032.98
"22671",2376,"Sabin2ref",2351,2401,"131812",2943.8
"22672",2426,"Sabin2ref",2401,2451,"131812",2873.38
"22673",2476,"Sabin2ref",2451,2501,"131812",2819.66
"22674",2526,"Sabin2ref",2501,2551,"131812",2636.04
"22675",2576,"Sabin2ref",2551,2601,"131812",2533.32
"22676",2626,"Sabin2ref",2601,2651,"131812",2404.46
"22677",2676,"Sabin2ref",2651,2701,"131812",2513.54
"22678",2726,"Sabin2ref",2701,2751,"131812",2612.32
"22679",2776,"Sabin2ref",2751,2801,"131812",2823.9
"22680",2826,"Sabin2ref",2801,2851,"131812",2918.98
"22681",2876,"Sabin2ref",2851,2901,"131812",2749.38
"22682",2926,"Sabin2ref",2901,2951,"131812",2619.36
"22683",2976,"Sabin2ref",2951,3001,"131812",2486.72
"22684",3026,"Sabin2ref",3001,3051,"131812",2435.82
"22685",3076,"Sabin2ref",3051,3101,"131812",2635.68
"22686",3126,"Sabin2ref",3101,3151,"131812",2776.9
"22687",3176,"Sabin2ref",3151,3201,"131812",2881.2
"22688",3226,"Sabin2ref",3201,3251,"131812",2894.96
"22689",3276,"Sabin2ref",3251,3301,"131812",4134.32
"22690",3326,"Sabin2ref",3301,3351,"131812",5388.32
"22691",3376,"Sabin2ref",3351,3401,"131812",6431.68
"22692",3426,"Sabin2ref",3401,3451,"131812",7364.16
"22693",3476,"Sabin2ref",3451,3501,"131812",7901.74
"22694",3526,"Sabin2ref",3501,3551,"131812",7721.94
"22695",3576,"Sabin2ref",3551,3601,"131812",7920.72
"22696",3626,"Sabin2ref",3601,3651,"131812",7991.02
"22697",3676,"Sabin2ref",3651,3701,"131812",7785.22
"22698",3726,"Sabin2ref",3701,3751,"131812",7677.7
"22699",3776,"Sabin2ref",3751,3801,"131812",7583.74
"22700",3826,"Sabin2ref",3801,3851,"131812",7735
"22701",3876,"Sabin2ref",3851,3901,"131812",7718.54
"22702",3926,"Sabin2ref",3901,3951,"131812",7736.5
"22703",3976,"Sabin2ref",3951,4001,"131812",7294.26
"22704",4026,"Sabin2ref",4001,4051,"131812",6745.32
"22705",4076,"Sabin2ref",4051,4101,"131812",6066.8
"22706",4126,"Sabin2ref",4101,4151,"131812",5707
"22707",4176,"Sabin2ref",4151,4201,"131812",5903.24
"22708",4226,"Sabin2ref",4201,4251,"131812",6039.5
"22709",4276,"Sabin2ref",4251,4301,"131812",6102.72
"22710",4326,"Sabin2ref",4301,4351,"131812",5688.36
"22711",4376,"Sabin2ref",4351,4401,"131812",5738.76
"22712",4426,"Sabin2ref",4401,4451,"131812",5559.14
"22713",4476,"Sabin2ref",4451,4501,"131812",5566.96
"22714",4526,"Sabin2ref",4501,4551,"131812",5635.24
"22715",4576,"Sabin2ref",4551,4601,"131812",5891.18
"22716",4626,"Sabin2ref",4601,4651,"131812",6044
"22717",4676,"Sabin2ref",4651,4701,"131812",6053.58
"22718",4726,"Sabin2ref",4701,4751,"131812",5961.78
"22719",4776,"Sabin2ref",4751,4801,"131812",5749.18
"22720",4826,"Sabin2ref",4801,4851,"131812",5855.14
"22721",4876,"Sabin2ref",4851,4901,"131812",5840.9
"22722",4926,"Sabin2ref",4901,4951,"131812",6170.26
"22723",4976,"Sabin2ref",4951,5001,"131812",6392.38
"22724",5026,"Sabin2ref",5001,5051,"131812",7522.16
"22725",5076,"Sabin2ref",5051,5101,"131812",8196.26
"22726",5126,"Sabin2ref",5101,5151,"131812",9141.7
"22727",5176,"Sabin2ref",5151,5201,"131812",9829.86
"22728",5226,"Sabin2ref",5201,5251,"131812",10463.32
"22729",5276,"Sabin2ref",5251,5301,"131812",10201.52
"22730",5326,"Sabin2ref",5301,5351,"131812",10176.5
"22731",5376,"Sabin2ref",5351,5401,"131812",9942.94
"22732",5426,"Sabin2ref",5401,5451,"131812",9885.68
"22733",5476,"Sabin2ref",5451,5501,"131812",10122.7
"22734",5526,"Sabin2ref",5501,5551,"131812",10284.22
"22735",5576,"Sabin2ref",5551,5601,"131812",10203.46
"22736",5626,"Sabin2ref",5601,5651,"131812",9819.46
"22737",5676,"Sabin2ref",5651,5701,"131812",9033.8
"22738",5726,"Sabin2ref",5701,5751,"131812",7867.6
"22739",5776,"Sabin2ref",5751,5801,"131812",6778.06
"22740",5826,"Sabin2ref",5801,5851,"131812",5451.92
"22741",5876,"Sabin2ref",5851,5901,"131812",4815.24
"22742",5926,"Sabin2ref",5901,5951,"131812",4835.26
"22743",5976,"Sabin2ref",5951,6001,"131812",5048.92
"22744",6026,"Sabin2ref",6001,6051,"131812",5158.02
"22745",6076,"Sabin2ref",6051,6101,"131812",5240.58
"22746",6126,"Sabin2ref",6101,6151,"131812",5283.28
"22747",6176,"Sabin2ref",6151,6201,"131812",5225.66
"22748",6226,"Sabin2ref",6201,6251,"131812",4989.34
"22749",6276,"Sabin2ref",6251,6301,"131812",4812.56
"22750",6326,"Sabin2ref",6301,6351,"131812",4684.94
"22751",6376,"Sabin2ref",6351,6401,"131812",4458
"22752",6426,"Sabin2ref",6401,6451,"131812",4265.26
"22753",6476,"Sabin2ref",6451,6501,"131812",4380.28
"22754",6526,"Sabin2ref",6501,6551,"131812",4232.76
"22755",6576,"Sabin2ref",6551,6601,"131812",4014.3
"22756",6626,"Sabin2ref",6601,6651,"131812",3525.54
"22757",6676,"Sabin2ref",6651,6701,"131812",3085.2
"22758",6726,"Sabin2ref",6701,6751,"131812",2382.1
"22759",6776,"Sabin2ref",6751,6801,"131812",2046.7
"22760",6826,"Sabin2ref",6801,6851,"131812",1842.84
"22761",6876,"Sabin2ref",6851,6901,"131812",1778.46
"22762",6926,"Sabin2ref",6901,6951,"131812",1713.74
"22763",6976,"Sabin2ref",6951,7001,"131812",1551.72
"22764",7026,"Sabin2ref",7001,7051,"131812",1499.58
"22765",7076,"Sabin2ref",7051,7101,"131812",1367.64
"22766",7126,"Sabin2ref",7101,7151,"131812",1344.04
"22767",7176,"Sabin2ref",7151,7201,"131812",1150.66
"22768",7226,"Sabin2ref",7201,7251,"131812",925.8
"22769",7276,"Sabin2ref",7251,7301,"131812",633.88
"22770",7326,"Sabin2ref",7301,7351,"131812",400.64
"22771",176,"Sabin2ref",151,201,"131813",439.14
"22772",226,"Sabin2ref",201,251,"131813",689.36
"22773",276,"Sabin2ref",251,301,"131813",862.6
"22774",326,"Sabin2ref",301,351,"131813",1032.76
"22775",376,"Sabin2ref",351,401,"131813",1099.62
"22776",426,"Sabin2ref",401,451,"131813",1246.3
"22777",476,"Sabin2ref",451,501,"131813",1263.88
"22778",526,"Sabin2ref",501,551,"131813",1132.62
"22779",576,"Sabin2ref",551,601,"131813",1147.36
"22780",626,"Sabin2ref",601,651,"131813",1231.42
"22781",676,"Sabin2ref",651,701,"131813",1233.1
"22782",726,"Sabin2ref",701,751,"131813",1286.86
"22783",776,"Sabin2ref",751,801,"131813",1298.58
"22784",826,"Sabin2ref",801,851,"131813",902.1
"22785",876,"Sabin2ref",851,901,"131813",802.08
"22786",926,"Sabin2ref",901,951,"131813",858.08
"22787",976,"Sabin2ref",951,1001,"131813",883.94
"22788",1026,"Sabin2ref",1001,1051,"131813",940.42
"22789",1076,"Sabin2ref",1051,1101,"131813",1018.08
"22790",1126,"Sabin2ref",1101,1151,"131813",991.68
"22791",1176,"Sabin2ref",1151,1201,"131813",1016.7
"22792",1226,"Sabin2ref",1201,1251,"131813",1030.06
"22793",1276,"Sabin2ref",1251,1301,"131813",1107.1
"22794",1326,"Sabin2ref",1301,1351,"131813",1145.1
"22795",1376,"Sabin2ref",1351,1401,"131813",1195.02
"22796",1426,"Sabin2ref",1401,1451,"131813",1158.38
"22797",1476,"Sabin2ref",1451,1501,"131813",1467.76
"22798",1526,"Sabin2ref",1501,1551,"131813",2596.58
"22799",1576,"Sabin2ref",1551,1601,"131813",3570.58
"22800",1626,"Sabin2ref",1601,1651,"131813",4651.22
"22801",1676,"Sabin2ref",1651,1701,"131813",6078.82
"22802",1726,"Sabin2ref",1701,1751,"131813",6902.84
"22803",1776,"Sabin2ref",1751,1801,"131813",7134.36
"22804",1826,"Sabin2ref",1801,1851,"131813",7162.32
"22805",1876,"Sabin2ref",1851,1901,"131813",7311.92
"22806",1926,"Sabin2ref",1901,1951,"131813",6780.64
"22807",1976,"Sabin2ref",1951,2001,"131813",6629.02
"22808",2026,"Sabin2ref",2001,2051,"131813",7016.82
"22809",2076,"Sabin2ref",2051,2101,"131813",7431.7
"22810",2126,"Sabin2ref",2101,2151,"131813",7366.82
"22811",2176,"Sabin2ref",2151,2201,"131813",7244.3
"22812",2226,"Sabin2ref",2201,2251,"131813",7038
"22813",2276,"Sabin2ref",2251,2301,"131813",6634.24
"22814",2326,"Sabin2ref",2301,2351,"131813",5960.4
"22815",2376,"Sabin2ref",2351,2401,"131813",5646.88
"22816",2426,"Sabin2ref",2401,2451,"131813",5392.98
"22817",2476,"Sabin2ref",2451,2501,"131813",5182.92
"22818",2526,"Sabin2ref",2501,2551,"131813",4786.82
"22819",2576,"Sabin2ref",2551,2601,"131813",4643.46
"22820",2626,"Sabin2ref",2601,2651,"131813",4364.4
"22821",2676,"Sabin2ref",2651,2701,"131813",4434.76
"22822",2726,"Sabin2ref",2701,2751,"131813",4512.74
"22823",2776,"Sabin2ref",2751,2801,"131813",4919.3
"22824",2826,"Sabin2ref",2801,2851,"131813",5088.18
"22825",2876,"Sabin2ref",2851,2901,"131813",4885.3
"22826",2926,"Sabin2ref",2901,2951,"131813",4732.44
"22827",2976,"Sabin2ref",2951,3001,"131813",4617.7
"22828",3026,"Sabin2ref",3001,3051,"131813",4554.32
"22829",3076,"Sabin2ref",3051,3101,"131813",4895.84
"22830",3126,"Sabin2ref",3101,3151,"131813",5115.16
"22831",3176,"Sabin2ref",3151,3201,"131813",5172.02
"22832",3226,"Sabin2ref",3201,3251,"131813",5096.88
"22833",3276,"Sabin2ref",3251,3301,"131813",6724.46
"22834",3326,"Sabin2ref",3301,3351,"131813",8166.34
"22835",3376,"Sabin2ref",3351,3401,"131813",9310.94
"22836",3426,"Sabin2ref",3401,3451,"131813",10251.8
"22837",3476,"Sabin2ref",3451,3501,"131813",10953.5
"22838",3526,"Sabin2ref",3501,3551,"131813",10745.78
"22839",3576,"Sabin2ref",3551,3601,"131813",11112.16
"22840",3626,"Sabin2ref",3601,3651,"131813",11470.46
"22841",3676,"Sabin2ref",3651,3701,"131813",11315.84
"22842",3726,"Sabin2ref",3701,3751,"131813",11070.58
"22843",3776,"Sabin2ref",3751,3801,"131813",10903.52
"22844",3826,"Sabin2ref",3801,3851,"131813",11274.26
"22845",3876,"Sabin2ref",3851,3901,"131813",11367.28
"22846",3926,"Sabin2ref",3901,3951,"131813",11387.16
"22847",3976,"Sabin2ref",3951,4001,"131813",10820.08
"22848",4026,"Sabin2ref",4001,4051,"131813",10035.76
"22849",4076,"Sabin2ref",4051,4101,"131813",8980.98
"22850",4126,"Sabin2ref",4101,4151,"131813",8345.42
"22851",4176,"Sabin2ref",4151,4201,"131813",8518.12
"22852",4226,"Sabin2ref",4201,4251,"131813",8698.4
"22853",4276,"Sabin2ref",4251,4301,"131813",8708.42
"22854",4326,"Sabin2ref",4301,4351,"131813",8173.92
"22855",4376,"Sabin2ref",4351,4401,"131813",8309.3
"22856",4426,"Sabin2ref",4401,4451,"131813",8140.56
"22857",4476,"Sabin2ref",4451,4501,"131813",8091.1
"22858",4526,"Sabin2ref",4501,4551,"131813",8143.08
"22859",4576,"Sabin2ref",4551,4601,"131813",8517.36
"22860",4626,"Sabin2ref",4601,4651,"131813",8597.96
"22861",4676,"Sabin2ref",4651,4701,"131813",8489.02
"22862",4726,"Sabin2ref",4701,4751,"131813",8324.88
"22863",4776,"Sabin2ref",4751,4801,"131813",8100.42
"22864",4826,"Sabin2ref",4801,4851,"131813",8239.52
"22865",4876,"Sabin2ref",4851,4901,"131813",8157.38
"22866",4926,"Sabin2ref",4901,4951,"131813",8455.46
"22867",4976,"Sabin2ref",4951,5001,"131813",8722.2
"22868",5026,"Sabin2ref",5001,5051,"131813",10179.52
"22869",5076,"Sabin2ref",5051,5101,"131813",10860.52
"22870",5126,"Sabin2ref",5101,5151,"131813",12111.98
"22871",5176,"Sabin2ref",5151,5201,"131813",13178.82
"22872",5226,"Sabin2ref",5201,5251,"131813",14103.28
"22873",5276,"Sabin2ref",5251,5301,"131813",14008.62
"22874",5326,"Sabin2ref",5301,5351,"131813",14111.94
"22875",5376,"Sabin2ref",5351,5401,"131813",14119.32
"22876",5426,"Sabin2ref",5401,5451,"131813",13977.96
"22877",5476,"Sabin2ref",5451,5501,"131813",14310.08
"22878",5526,"Sabin2ref",5501,5551,"131813",14542.16
"22879",5576,"Sabin2ref",5551,5601,"131813",14679.56
"22880",5626,"Sabin2ref",5601,5651,"131813",14096.62
"22881",5676,"Sabin2ref",5651,5701,"131813",12997.2
"22882",5726,"Sabin2ref",5701,5751,"131813",11565.34
"22883",5776,"Sabin2ref",5751,5801,"131813",10014.28
"22884",5826,"Sabin2ref",5801,5851,"131813",8004.28
"22885",5876,"Sabin2ref",5851,5901,"131813",7172.42
"22886",5926,"Sabin2ref",5901,5951,"131813",7148.74
"22887",5976,"Sabin2ref",5951,6001,"131813",7485.42
"22888",6026,"Sabin2ref",6001,6051,"131813",7709.34
"22889",6076,"Sabin2ref",6051,6101,"131813",7895.22
"22890",6126,"Sabin2ref",6101,6151,"131813",7887.66
"22891",6176,"Sabin2ref",6151,6201,"131813",7723.34
"22892",6226,"Sabin2ref",6201,6251,"131813",7586.66
"22893",6276,"Sabin2ref",6251,6301,"131813",7605.28
"22894",6326,"Sabin2ref",6301,6351,"131813",7801.94
"22895",6376,"Sabin2ref",6351,6401,"131813",7840.06
"22896",6426,"Sabin2ref",6401,6451,"131813",7939
"22897",6476,"Sabin2ref",6451,6501,"131813",8179.88
"22898",6526,"Sabin2ref",6501,6551,"131813",7978.06
"22899",6576,"Sabin2ref",6551,6601,"131813",7816.56
"22900",6626,"Sabin2ref",6601,6651,"131813",7468.14
